TreeDepth,Offset,Name
0,0x8f870b4c32f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-UserPnp%4DeviceInstall.evtx
0,0x8f870b4c3ac0,\\Endpoint
0,0x8f870b4c3de0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PushNotification-Platform%4Admin.evtx
0,0x8f870b4c4290,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870b4c45b0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4Operational.evtx
0,0x8f870b4c4740,\\Windows\\System32\\AppointmentActivation.dll
0,0x8f870b4c48d0,\\$Directory
0,0x8f870b4c4a60,\\Endpoint
0,0x8f870b4c4bf0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx
0,0x8f870b4c4d80,\\Endpoint
0,0x8f870b4c50a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4AppDefaults.evtx
0,0x8f870b4c5230,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx
0,0x8f870b4c5550,\\Windows\\Fonts\\mvboli.ttf
0,0x8f870b4c56e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870b4c5870,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4c5b90,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4c5d20,\\Endpoint
0,0x8f870b4c61d0,\\Windows
0,0x8f870b4c64f0,\\Windows
0,0x8f870b4c6810,\\CMNotify
0,0x8f870b4c69a0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\health.log
0,0x8f870b4c6b30,\\Endpoint
0,0x8f870b4c6cc0,\\CMApi
0,0x8f870b4c7300,\\Endpoint
0,0x8f870b4c7490,\\Endpoint
0,0x8f870b4c7c60,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4c7df0,\\Windows\\Fonts\\times.ttf
0,0x8f870b4c8110,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4c82a0,\\Windows\\System32
0,0x8f870b4c8750,\\gecko.4588.4528.12675179080154993475
0,0x8f870b4c8a70,\\gecko.4588.4528.7975922344931401324
0,0x8f870b4c8c00,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Known Folders API Service.evtx
0,0x8f870b4c8d90,\\Windows\\Fonts\\segoeui.ttf
0,0x8f870b4c90b0,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f870b4c9240,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0,0x8f870b4c93d0,\\LOCAL\\cubeb-pipe-4588-4
0,0x8f870b4c9560,\\LOCAL\\cubeb-pipe-4588-4
0,0x8f870b4c9880,\\$Directory
0,0x8f870b4c9a10,\\Windows\\Fonts\\tahoma.ttf
0,0x8f870b4ca1e0,\\gecko.4588.4528.2559983438952035438
0,0x8f870b4ca370,\\Windows\\Fonts\\tahoma.ttf
0,0x8f870b4ca500,\\gecko.4588.4528.2559983438952035438
0,0x8f870b4ca9b0,\\Windows\\Fonts\\segoeuil.ttf
0,0x8f870b4cab40,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0,0x8f870b4cacd0,\\Windows\\System32\\modernexecserver.dll
0,0x8f870b4cae60,\\CMApi
0,0x8f870b4cb180,\\Windows\\System32\\en-US\\MsCtfMonitor.dll.mui
0,0x8f870b4cb310,\\Windows
0,0x8f870b4cb4a0,\\gecko.4588.4528.12675179080154993475
0,0x8f870b4cb630,\\Windows\\Fonts\\seguisb.ttf
0,0x8f870b4cb7c0,\\gecko.4588.4528.7975922344931401324
0,0x8f870b4cc760,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870b4cca80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0,0x8f870b4ccda0,\\Windows\\Fonts\\msyh.ttc
0,0x8f870b4cded0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-HelloForBusiness%4Operational.evtx
0,0x8f870b4ce1f0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4ce380,\\Windows\\Fonts\\times.ttf
0,0x8f870b4ce510,\\gecko.4588.4528.2464595099264538173
0,0x8f870b4ce6a0,\\CMApi
0,0x8f870b4ce830,\\Windows\\SysWOW64\\Speech\\Common\\en-US\\sapi.dll.mui
0,0x8f870b4cf320,\\Windows\\System32\\en-US\\radarrs.dll.mui
0,0x8f870b4cf960,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeployment%4Operational.evtx
0,0x8f870b4cfaf0,\\Windows\\Fonts\\himalaya.ttf
0,0x8f870b4cfc80,\\gecko.4588.4528.7853675841328473578
0,0x8f870b4d0130,\\Windows\\System32\\QuietHours.dll
0,0x8f870b4d0770,\\Windows\\Fonts\\gadugi.ttf
0,0x8f870b4d0900,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-ServerManager-DeploymentProvider%4Operational.evtx
0,0x8f870b4d0c20,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\cache2\\entries\\1DF6372A90B3C42DCE2CF370A616B00F51483ADD
0,0x8f870b4d1260,\\$Directory
0,0x8f870b4d13f0,\\Windows\\System32\\TabSvc.dll
0,0x8f870b4d1580,\\Windows\\System32\\en-US\\bcrypt.dll.mui
0,0x8f870b4d1710,\\Windows\\System32\\en-US\\advapi32.dll.mui
0,0x8f870b4d18a0,\\Windows\\Fonts\\Nirmala.ttf
0,0x8f870b4d1a30,\\Windows\\Fonts\\seguihis.ttf
0,0x8f870b4d1a60,୍᪸辇￿୍᪸辇￿
0,0x8f870b4d1bc0,\\Windows\\System32\\WsmRes.dll
0,0x8f870b4d1d50,\\Windows\\Fonts\\times.ttf
0,0x8f870b4d2390,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f870b4d4140,\\AsyncSelectHlp
0,0x8f870b4d45f0,\\Windows\\System32\\coloradapterclient.dll
0,0x8f870b4d4dc0,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f870b4d5400,\\$Directory
0,0x8f870b4d5bd0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db
0,0x8f870b4d5ef0,\\Windows\\Fonts\\ariblk.ttf
0,0x8f870b4d6080,\\Windows\\System32\\InputService.dll
0,0x8f870b4d6210,\\wkssvc
0,0x8f870b4d63a0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-wal
0,0x8f870b4d69e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-shm
0,0x8f870b4d6b70,\\Windows\\Fonts\\arialbd.ttf
0,0x8f870b4d7980,\\Windows\\System32\\winevt\\Logs\\Microsoft-Client-Licensing-Platform%4Admin.evtx
0,0x8f870b4d8150,\\Windows\\System32\\updatepolicy.dll
0,0x8f870b4d82e0,\\Windows\\System32\\ACPBackgroundManagerPolicy.dll
0,0x8f870b4d8600,\\$Directory
0,0x8f870b4d8790,\\Windows\\System32\\Windows.System.Launcher.dll
0,0x8f870b4d8920,\\Windows\\System32\\C_1256.NLS
0,0x8f870b4d8dd0,\\Windows\\System32\\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll
0,0x8f870b4d9280,\\Windows\\System32\\WindowManagement.dll
0,0x8f870b4d9410,\\Windows\\System32\\en-US\\winhttp.dll.mui
0,0x8f870b4d95a0,\\Windows\\System32\\MTFServer.dll
0,0x8f870b4d98c0,\\gecko.4588.4528.13370104797523190532
0,0x8f870b4d9a50,\\Windows\\System32\\SebBackgroundManagerPolicy.dll
0,0x8f870b4d9be0,\\$Directory
0,0x8f870b4d9d70,\\Windows\\System32\\execmodelproxy.dll
0,0x8f870b4da090,\\Windows\\System32\\notificationplatformcomponent.dll
0,0x8f870b4da6d0,\\Windows\\System32\\TileDataRepository.dll
0,0x8f870b4da860,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Mitigations%4UserMode.evtx
0,0x8f870b4da9f0,\\Windows\\System32\\AppContracts.dll
0,0x8f870b4dab80,\\Windows\\System32\\WPDShServiceObj.dll
0,0x8f870b4dad10,\\Windows\\System32\\InputLocaleManager.dll
0,0x8f870b4db350,\\Windows\\SystemResources\\Windows.UI.ShellCommon\\StartUI\\Assets\\Fonts\\BitMDL2.ttf
0,0x8f870b4db4e0,\\Windows\\System32\\AppResolver.dll
0,0x8f870b4db670,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4db800,\\Windows\\System32\\en-US\\dsreg.dll.mui
0,0x8f870b4dbb20,\\Windows\\System32\\C_1253.NLS
0,0x8f870b4dbcb0,\\gecko.4588.4528.13370104797523190532
0,0x8f870b4dc160,\\$Directory
0,0x8f870b4dc2f0,\\$Directory
0,0x8f870b4dc610,\\Windows\\System32\\AudioSes.dll
0,0x8f870b4dc7a0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b4dcac0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Caches\\cversions.3.db
0,0x8f870b4dcc50,\\Windows\\System32\\UiaManager.dll
0,0x8f870b4dcde0,\\$Directory
0,0x8f870b4dd5b0,\\Windows\\rescache\\_merged\\2607082941\\2553644503.pri
0,0x8f870b4dd8d0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Caches\\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000005.db
0,0x8f870b4dda60,\\Windows\\SystemResources\\Windows.UI.ShellCommon\\StartUI\\Assets\\Fonts\\BitMDL2.ttf
0,0x8f870b4de3c0,\\Windows\\System32\\C_1250.NLS
0,0x8f870b4de6e0,\\Windows\\Fonts\\times.ttf
0,0x8f870b4de870,\\$Directory
0,0x8f870b4dea00,\\Windows\\System32\\MMDevAPI.dll
0,0x8f870b4deeb0,\\Windows\\System32\\en-US\\QuietHours.dll.mui
0,0x8f870b502790,\\Windows\\System32\\wpnclient.dll
0,0x8f870b502c40,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\RemindersUI.dll
0,0x8f870b5030f0,\\Windows\\System32\\en-US\\GlobCollationHost.dll.mui
0,0x8f870b503d70,\\Windows\\System32
0,0x8f870b5043b0,\\Windows\\System32\\GlobCollationHost.dll
0,0x8f870b504860,\\Windows\\System32\\twinui.appcore.dll
0,0x8f870b505670,\\Windows\\System32\\ncryptsslp.dll
0,0x8f870b505b20,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b506160,\\Windows\\System32\\mskeyprotect.dll
0,0x8f870b506480,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Store%4Operational.evtx
0,0x8f870b506610,\\Windows\\System32\\dssenh.dll
0,0x8f870b506ac0,\\Windows\\System32\\SecureTimeAggregator.dll
0,0x8f870b506de0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0x8f870b507100,\\$Directory
0,0x8f870b507290,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870b507740,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0x8f870b5078d0,\\CMApi
0,0x8f870b5080a0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b5083c0,\\Windows\\System32\\Cortana.Persona.dll
0,0x8f870b508870,\\Windows\\System32\\OnDemandConnRouteHelper.dll
0,0x8f870b508d20,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StateRepository%4Restricted.evtx
0,0x8f870b5094f0,\\Windows\\System32\\cryptngc.dll
0,0x8f870b509810,\\Windows\\System32\\PCPKsp.dll
0,0x8f870b509b30,\\Windows\\System32\\IconCodecService.dll
0,0x8f870b509e50,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StateRepository%4Operational.evtx
0,0x8f870b50a300,\\Windows\\System32\\msimg32.dll
0,0x8f870b50aad0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat.LOG2
0,0x8f870b50b110,\\Windows\\System32\\msls31.dll
0,0x8f870b50b430,\\Windows\\System32\\ngcpopkeysrv.dll
0,0x8f870b50b5c0,\\Windows\\System32\\Windows.StateRepository.dll
0,0x8f870b50b8e0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0x8f870b50bc00,\\Windows\\System32\\Windows.CloudStore.dll
0,0x8f870b50c240,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0x8f870b50c560,\\Users\\Public\\Desktop
0,0x8f870b50c880,\\Windows\\System32\\en-US\\combase.dll.mui
0,0x8f870b50cec0,\\Windows\\System32\\en-US\\d2d1.dll.mui
0,0x8f870b50de60,\\Windows\\SysWOW64\\en-US\\urlmon.dll.mui
0,0x8f870b50e4a0,\\Windows\\System32\\keepaliveprovider.dll
0,0x8f870b50eb10,୐辇￿୐辇￿
0,0x8f870b50f120,\\Users\\alice\\Desktop
0,0x8f870b50f760,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0,0x8f870b5103e0,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b510570,\\gecko.4588.4528.3275107269209776162
0,0x8f870b510700,\\Windows\\System32\\globinputhost.dll
0,0x8f870b510890,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{b022eaac-3bbd-11ee-9015-00155d000407}.TM.blf
0,0x8f870b511e70,\\Windows\\Fonts\\mingliu.ttc
0,0x8f870b512960,\\Windows\\Fonts\\simsun.ttc
0,0x8f870b512c80,\\$Directory
0,0x8f870b5132c0,\\Windows\\System32\\radardt.dll
0,0x8f870b513770,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b\\comctl32.dll
0,0x8f870b514710,\\Windows\\System32\\PhotoMetadataHandler.dll
0,0x8f870b5148a0,\\Windows\\Fonts\\YuGothM.ttc
0,0x8f870b514a30,\\Windows\\Fonts\\gulim.ttc
0,0x8f870b514bc0,\\Windows\\Fonts\\malgun.ttf
0,0x8f870b515520,\\Windows\\Fonts\\msjh.ttc
0,0x8f870b5161a0,\\Windows\\Fonts\\msgothic.ttc
0,0x8f870b516e20,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b5172d0,캀䫡翺
0,0x8f870b517910,\\Windows\\System32\\KBDUS.DLL
0,0x8f870b517aa0,\\Windows\\Fonts\\msyh.ttc
0,0x8f870b517c30,\\Windows\\System32\\imageres.dll
0,0x8f870b517dc0,\\Windows\\System32\\en-US\\imageres.dll.mui
0,0x8f870b5180e0,\\Device\\HarddiskVolume1\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{b022eaac-3bbd-11ee-9015-00155d000407}.TM
0,0x8f870b518590,\\Windows\\System32\\wininet.dll
0,0x8f870b518720,\\Windows\\SysWOW64\\wsock32.dll
0,0x8f870b519530,\\Windows\\System32\\cscapi.dll
0,0x8f870b5199e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{b022eaac-3bbd-11ee-9015-00155d000407}.TMContainer00000000000000000002.regtrans-ms
0,0x8f870b519d00,\\Windows\\System32\\winbrand.dll
0,0x8f870b51a660,\\Windows\\System32\\InputSwitch.dll
0,0x8f870b51ab10,\\Device\\HarddiskVolume1\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{b022eaac-3bbd-11ee-9015-00155d000407}.TM
0,0x8f870b51b920,\\Windows\\System32\\PrintIsolationProxy.dll
0,0x8f870b51cbe0,\\Windows\\System32\\en-US\\ctfmon.exe.mui
0,0x8f870b51cd70,\\Windows\\System32\\msftedit.dll
0,0x8f870b51d3b0,\\Windows\\System32\\spoolss.dll
0,0x8f870b51d540,\\Windows\\System32\\UIAutomationCore.dll
0,0x8f870b51d6d0,\\Windows\\System32\\IDStore.dll
0,0x8f870b51d860,\\Windows\\System32\\WpnUserService.dll
0,0x8f870b51d9f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-HelloForBusiness%4Operational.evtx
0,0x8f870b51db80,\\Windows\\System32\\sfc_os.dll
0,0x8f870b51e1c0,\\Windows\\System32\\DesktopShellExt.dll
0,0x8f870b51e350,\\Windows\\System32\\deviceassociation.dll
0,0x8f870b51e670,\\Windows\\System32\\en-US\\win32spl.dll.mui
0,0x8f870b51eb20,\\$Directory
0,0x8f870b51ecb0,\\Dev\\Query
0,0x8f870b51f160,\\Windows\\System32\\en-US\\localspl.dll.mui
0,0x8f870b51f2f0,\\CMNotify
0,0x8f870b51f480,\\Dev\\Query
0,0x8f870b51f610,\\CMApi
0,0x8f870b51f7a0,\\Windows\\System32\\usbmon.dll
0,0x8f870b51f930,\\CMNotify
0,0x8f870b51fac0,\\CMNotify
0,0x8f870b51fde0,\\Windows\\System32\\tcpmon.dll
0,0x8f870b520290,\\Windows\\System32\\en-US\\APMon.dll.mui
0,0x8f870b5205b0,\\Windows\\System32\\drvstore.dll
0,0x8f870b520740,\\Windows\\System32\\wsnmp32.dll
0,0x8f870b5208d0,\\Windows\\System32\\spool\\prtprocs\\x64\\winprint.dll
0,0x8f870b520a60,\\Windows\\System32\\APMon.dll
0,0x8f870b520d80,\\CMNotify
0,0x8f870b5210a0,\\Windows\\System32\\snmpapi.dll
0,0x8f870b521230,\\Dev\\Query
0,0x8f870b5213c0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b521a00,\\$Directory
0,0x8f870b521b90,\\Dev\\Query
0,0x8f870b521d20,\\Windows\\System32\\spool\\drivers\\W32X86\\PCC
0,0x8f870b521eb0,\\SwDevice
0,0x8f870b8661e0,\\Windows\\System32\\oleaccrc.dll
0,0x8f870b866370,\\Windows\\Fonts\\segmdl2.ttf
0,0x8f870b866500,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\favicons.sqlite-wal
0,0x8f870b866690,\\Windows\\System32\\ExplorerFrame.dll
0,0x8f870b866820,\\Windows\\System32\\PersonaX.dll
0,0x8f870b8669b0,\\Windows\\Fonts\\seguisb.ttf
0,0x8f870b866b40,\\Windows\\SysWOW64\\Windows.ApplicationModel.dll
0,0x8f870b866cd0,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\places.sqlite-wal
0,0x8f870b866e60,\\Program Files (x86)\\Mozilla Firefox\\mozavutil.dll
0,0x8f870b867180,\\Windows\\System32\\thumbcache.dll
0,0x8f870b867310,\\Windows\\System32\\en-US\\netmsg.dll.mui
0,0x8f870b867630,\\gecko.4588.4528.10952132063074006453
0,0x8f870b8677c0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b867950,\\Windows\\System32\\Windows.Globalization.Fontgroups.dll
0,0x8f870b867ae0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870b867c70,\\Windows\\System32\\edputil.dll
0,0x8f870b867e00,\\Windows
0,0x8f870b868120,\\gecko.4588.4528.10952132063074006453
0,0x8f870b8682b0,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f870b868440,\\Windows\\System32\\SndVolSSO.dll
0,0x8f870b8685d0,\\Windows\\System32\\en-US\\oleaccrc.dll.mui
0,0x8f870b868760,\\Windows\\Fonts\\StaticCache.dat
0,0x8f870b8688f0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870b868a80,\\Windows\\System32\\DataExchange.dll
0,0x8f870b868ab0,謈ஆ辇￿謈ஆ辇￿
0,0x8f870b868c10,\\$Directory
0,0x8f870b868da0,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\places.sqlite
0,0x8f870b8690c0,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\favicons.sqlite
0,0x8f870b869250,\\Windows\\System32\\oleacc.dll
0,0x8f870b869570,\\Windows\\System32\\twinui.pcshell.dll
0,0x8f870b869700,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b869890,\\Windows\\System32\\twinui.dll
0,0x8f870b869a20,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b869d40,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870b869ed0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b86a1f0,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\suggest.sqlite
0,0x8f870b86a380,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b86a830,\\Windows\\System32\\ApplicationFrame.dll
0,0x8f870b86a9c0,\\Windows\\System32\\ntshrui.dll
0,0x8f870b86ab50,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\protections.sqlite
0,0x8f870b86ae70,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0x8f870b86b190,\\Windows\\System32\\cldapi.dll
0,0x8f870b86b640,\\Windows\\System32\\dlnashext.dll
0,0x8f870b86b7d0,\\Windows\\WinSxS\\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.737_none_36a1366161b0cf19
0,0x8f870b86be10,\\Windows\\Fonts\\georgiab.ttf
0,0x8f870b86c130,\\$Directory
0,0x8f870b86c2c0,\\Windows\\System32\\windows.immersiveshell.serviceprovider.dll
0,0x8f870b86c450,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b86c770,\\Windows\\System32\\networkexplorer.dll
0,0x8f870b86c900,\\gecko.4588.4528.3206561944632104344
0,0x8f870b86cc20,\\Windows\\System32\\drprov.dll
0,0x8f870b86cdb0,\\Windows\\System32\\EhStorShell.dll
0,0x8f870b86d0d0,\\Windows\\System32\\linkinfo.dll
0,0x8f870b86d260,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b86d3f0,\\Windows\\SysWOW64\\en-US\\Windows.ApplicationModel.dll.mui
0,0x8f870b86d710,\\$Directory
0,0x8f870b86d8a0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870b86da30,\\Windows\\System32\\AboveLockAppHost.dll
0,0x8f870b86dbc0,\\Windows\\System32\\ntlanman.dll
0,0x8f870b86dee0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b86e200,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b86e390,\\Windows\\System32\\cscui.dll
0,0x8f870b86e520,\\gecko.4588.4528.12565129022468785096
0,0x8f870b86e6b0,\\Windows\\System32\\en-US\\twinui.pcshell.dll.mui
0,0x8f870b86e840,\\Windows\\System32\\ShellCommonCommonProxyStub.dll
0,0x8f870b86e9d0,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\CortanaApi.dll
0,0x8f870b86eb60,\\Windows\\System32\\NPSM.dll
0,0x8f870b86ecf0,\\Windows\\System32\\Windows.Shell.BlueLightReduction.dll
0,0x8f870b86ee80,\\gecko.4588.4528.3206561944632104344
0,0x8f870b86f1a0,\\Windows\\System32\\en-US\\mpr.dll.mui
0,0x8f870b86f4c0,\\gecko.4588.4528.12565129022468785096
0,0x8f870b86f650,\\Windows\\rescache\\_merged\\1616679627\\1851181125.pri
0,0x8f870b86f970,\\CMApi
0,0x8f870b86fc90,\\Windows\\System32\\en-US\\imageres.dll.mui
0,0x8f870b86fe20,\\Windows\\System32\\DevDispItemProvider.dll
0,0x8f870b8702d0,\\LOCAL\\cubeb-pipe-4588-5
0,0x8f870b870780,\\Windows\\System32\\hcproviders.dll
0,0x8f870b870910,\\Windows\\System32\\MSWB7.dll
0,0x8f870b870aa0,\\Windows\\System32\\Windows.Devices.Enumeration.dll
0,0x8f870b870c30,\\Windows\\ServiceProfiles\\LocalService\\AppData\\Local\\FontCache\\~FontCache-FontSet-S-1-5-21-1780845536-2866044475-3594389575-1103.dat
0,0x8f870b870dc0,\\LOCAL\\cubeb-pipe-4588-5
0,0x8f870b8710e0,\\Windows\\System32\\prm0009.dll
0,0x8f870b871270,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b871400,\\LOCAL\\cubeb-pipe-4588-6
0,0x8f870b8718b0,\\Windows\\System32\\StructuredQuery.dll
0,0x8f870b871d60,\\Windows\\System32\\actxprxy.dll
0,0x8f870b872080,\\Windows\\ServiceProfiles\\LocalService\\AppData\\Local\\FontCache\\~FontCache-S-1-5-21-1780845536-2866044475-3594389575-1103.dat
0,0x8f870b872210,\\CMApi
0,0x8f870b8723a0,\\LOCAL\\cubeb-pipe-4588-6
0,0x8f870b872530,\\Windows\\System32\\en-US\\hcproviders.dll.mui
0,0x8f870b8729e0,\\Windows\\System32\\Windows.UI.Core.TextInput.dll
0,0x8f870b872d00,\\$Directory
0,0x8f870b872e90,\\Windows\\ShellExperiences\\StartUI.dll
0,0x8f870b8734d0,\\Windows\\System32\\en-US\\scecli.dll.mui
0,0x8f870b875410,\\Windows\\SystemApps\\ShellExperienceHost_cw5n1h2txyewy
0,0x8f870b875be0,\\Windows\\System32\\LicenseManagerApi.dll
0,0x8f870b875d70,\\Windows\\System32\\en-US\\dsreg.dll.mui
0,0x8f870b876090,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat
0,0x8f870b876220,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat.LOG1
0,0x8f870b8769f0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat.LOG2
0,0x8f870b876b80,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b876ea0,\\Windows\\System32\\pcacli.dll
0,0x8f870b8771c0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat
0,0x8f870b877350,\\$Directory
0,0x8f870b8774e0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat.LOG1
0,0x8f870b877670,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat.LOG2
0,0x8f870b877800,\\Windows\\System32\\capauthz.dll
0,0x8f870b877b20,\\Windows\\System32\\en-US\\windows.storage.dll.mui
